Id,Label,timeset,modularity_class,indegree,outdegree,Degree
301016,301016,,34,1,9,10
301017,301017,,2,1,13,14
301018,301018,,54,0,16,16
301019,301019,,0,0,4,4
9810156,9810156,,0,2,1,3
9905189,9905189,,0,1,1,2
301020,301020,,0,0,21,21
301021,301021,,2,0,21,21
301022,301022,,8,0,10,10
301023,301023,,34,1,4,5
301025,301025,,34,0,8,8
301026,301026,,34,1,4,5
9809041,9809041,,4,1,5,6
301027,301027,,34,0,8,8
301028,301028,,2,1,16,17
301029,301029,,2,0,12,12
301030,301030,,3,1,40,41
301031,301031,,31,1,11,12
301032,301032,,54,7,32,39
301033,301033,,7,0,6,6
9312099,9312099,,7,1,0,1
301034,301034,,37,0,5,5
301035,301035,,1,3,38,41
301036,301036,,1,10,41,51
301037,301037,,2,1,4,5
301038,301038,,4,13,22,35
301039,301039,,6,1,7,8
301040,301040,,65,0,29,29
301041,301041,,67,1,2,3
301042,301042,,62,1,7,8
301043,301043,,6,1,11,12
301044,301044,,0,0,5,5
301045,301045,,11,1,3,4
301046,301046,,0,0,7,7
301047,301047,,3,2,12,14
301048,301048,,37,0,13,13
301049,301049,,4,10,58,68
301050,301050,,34,0,6,6
301051,301051,,2,0,7,7
9404164,9404164,,8,1,0,1
301054,301054,,34,1,8,9
301055,301055,,2,0,40,40
301056,301056,,7,0,4,4
301057,301057,,62,0,5,5
301058,301058,,34,1,36,37
301059,301059,,1,0,28,28
301060,301060,,6,0,6,6
9503197,9503197,,6,1,0,1
9601013,9601013,,6,1,37,38
9303020,9303020,,6,2,1,3
9305098,9305098,,8,3,11,14
9505174,9505174,,54,3,4,7
301061,301061,,7,1,22,23
301062,301062,,7,2,20,22
9606028,9606028,,7,3,1,4
301063,301063,,34,2,7,9
301064,301064,,61,0,1,1
210015,210015,,61,1,0,1
301065,301065,,2,0,14,14
301066,301066,,3,1,35,36
210260,210260,,3,1,0,1
9309160,9309160,,7,3,1,4
301067,301067,,34,0,33,33
301068,301068,,34,1,11,12
301069,301069,,2,0,5,5
301070,301070,,37,0,21,21
301071,301071,,37,7,73,80
9202017,9202017,,37,1,0,1
301072,301072,,7,2,24,26
301073,301073,,34,0,20,20
301074,301074,,54,0,12,12
301075,301075,,62,0,12,12
301076,301076,,4,6,57,63
301077,301077,,9,0,1,1
301078,301078,,25,0,5,5
301079,301079,,4,2,12,14
301080,301080,,1,2,65,67
301081,301081,,34,2,9,11
301082,301082,,62,0,3,3
9511022,9511022,,62,2,2,4
301083,301083,,1,1,23,24
301084,301084,,3,0,20,20
301085,301085,,6,0,7,7
301086,301086,,37,0,6,6
301088,301088,,62,1,11,12
301089,301089,,1,5,18,23
301090,301090,,1,1,48,49
301091,301091,,3,3,81,84
303037,303037,,3,8,3,11
301092,301092,,65,0,13,13
301093,301093,,7,0,8,8
301094,301094,,4,6,90,96
301095,301095,,4,12,20,32
301096,301096,,6,0,41,41
9803181,9803181,,6,1,6,7
301097,301097,,11,1,8,9
301098,301098,,37,0,30,30
301099,301099,,3,1,34,35
301100,301100,,3,1,6,7
301101,301101,,4,8,35,43
301102,301102,,62,0,16,16
301103,301103,,34,0,9,9
301104,301104,,34,1,55,56
301105,301105,,37,0,41,41
301106,301106,,3,1,26,27
301107,301107,,62,0,5,5
301108,301108,,7,0,10,10
301109,301109,,2,0,6,6
301110,301110,,1,5,13,18
301111,301111,,6,0,1,1
301112,301112,,3,1,9,10
301113,301113,,7,1,5,6
301114,301114,,0,0,10,10
9905158,9905158,,0,1,0,1
301115,301115,,62,0,1,1
301116,301116,,0,2,19,21
301118,301118,,34,2,46,48
301119,301119,,4,0,30,30
301120,301120,,1,1,27,28
301121,301121,,37,0,10,10
301122,301122,,4,6,21,27
301123,301123,,34,1,22,23
301124,301124,,3,0,21,21
301125,301125,,54,2,36,38
301126,301126,,54,0,19,19
301127,301127,,3,0,4,4
301128,301128,,2,1,1,2
301129,301129,,31,0,9,9
301130,301130,,34,0,11,11
301131,301131,,25,0,9,9
301132,301132,,8,0,4,4
301133,301133,,3,0,28,28
301134,301134,,11,0,3,3
301135,301135,,37,6,64,70
301136,301136,,37,7,90,97
301137,301137,,4,4,23,27
301138,301138,,4,2,12,14
301139,301139,,54,9,38,47
301140,301140,,4,5,63,68
301142,301142,,4,7,48,55
301179,301179,,4,6,23,29
301141,301141,,63,0,1,1
9706016,9706016,,63,1,0,1
301143,301143,,25,0,13,13
9208033,9208033,,62,1,1,2
301144,301144,,34,2,32,34
301146,301146,,6,2,7,9
301147,301147,,54,1,24,25
301148,301148,,7,0,4,4
301149,301149,,0,0,19,19
301150,301150,,1,7,37,44
301151,301151,,0,0,13,13
301152,301152,,62,0,4,4
208189,208189,,62,1,0,1
9501095,9501095,,62,2,1,3
9410165,9410165,,62,1,8,9
301153,301153,,7,1,8,9
301154,301154,,16,0,9,9
301155,301155,,37,1,15,16
301157,301157,,37,7,18,25
301160,301160,,37,0,1,1
301161,301161,,54,6,41,47
301162,301162,,37,1,34,35
301163,301163,,2,0,11,11
301164,301164,,37,0,67,67
301165,301165,,0,3,25,28
301166,301166,,25,0,5,5
9911167,9911167,,25,1,6,7
301167,301167,,11,1,5,6
301168,301168,,0,1,10,11
301169,301169,,19,0,3,3
301170,301170,,62,0,2,2
9408117,9408117,,62,1,0,1
301171,301171,,34,2,38,40
301172,301172,,0,0,35,35
301173,301173,,34,5,4,9
301174,301174,,3,0,26,26
301175,301175,,0,0,3,3
301176,301176,,3,1,37,38
301177,301177,,54,2,7,9
206099,206099,,54,1,0,1
301178,301178,,1,3,35,38
301180,301180,,31,2,29,31
9305138,9305138,,31,2,3,5
301181,301181,,65,0,6,6
301182,301182,,34,1,24,25
301183,301183,,9,0,4,4
209151,209151,,9,1,0,1
301184,301184,,4,0,26,26
301185,301185,,11,0,4,4
301186,301186,,1,1,50,51
301187,301187,,1,1,41,42
301189,301189,,0,1,27,28
301190,301190,,34,0,19,19
301191,301191,,34,0,2,2
9701116,9701116,,2,1,5,6
9612249,9612249,,2,1,15,16
301192,301192,,25,0,10,10
301193,301193,,1,0,16,16
301195,301195,,65,0,7,7
301196,301196,,37,2,65,67
301197,301197,,16,0,1,1
301198,301198,,31,2,13,15
301199,301199,,7,0,1,1
301200,301200,,7,0,10,10
301202,301202,,25,0,6,6
301203,301203,,37,5,55,60
301204,301204,,11,0,1,1
9906003,9906003,,11,2,0,2
301206,301206,,1,5,37,42
301207,301207,,6,0,8,8
301209,301209,,62,0,9,9
203214,203214,,62,1,0,1
9607222,9607222,,62,1,1,2
9306149,9306149,,62,1,0,1
301210,301210,,0,0,3,3
301211,301211,,6,0,10,10
301212,301212,,2,0,11,11
9610176,9610176,,2,1,10,11
9606058,9606058,,2,1,7,8
301213,301213,,3,1,33,34
301214,301214,,8,0,7,7
301215,301215,,65,0,14,14
301216,301216,,0,0,2,2
301217,301217,,37,8,79,87
301218,301218,,54,3,7,10
301219,301219,,64,0,1,1
301194,301194,,64,1,0,1
301220,301220,,37,0,5,5
301221,301221,,1,0,20,20
301222,301222,,11,0,4,4
301223,301223,,3,0,21,21
301224,301224,,19,1,7,8
301225,301225,,8,0,2,2
108086,108086,,8,1,0,1
301226,301226,,37,6,67,73
301227,301227,,3,1,27,28
301228,301228,,0,0,2,2
301229,301229,,65,1,30,31
301230,301230,,37,0,19,19
301231,301231,,37,2,14,16
301232,301232,,54,0,7,7
301233,301233,,2,0,10,10
9712091,9712091,,31,1,41,42
301235,301235,,34,2,25,27
301236,301236,,2,0,10,10
301237,301237,,3,0,42,42
301238,301238,,25,0,4,4
301239,301239,,2,0,9,9
301240,301240,,54,17,52,69
301241,301241,,8,0,1,1
301242,301242,,3,0,18,18
301243,301243,,34,3,9,12
301244,301244,,7,1,16,17
301246,301246,,2,0,31,31
301247,301247,,34,0,14,14
301248,301248,,3,1,12,13
301249,301249,,2,0,37,37
301250,301250,,1,7,43,50
301251,301251,,7,1,6,7
301252,301252,,11,0,7,7
301253,301253,,1,4,24,28
301255,301255,,2,1,8,9
302001,302001,,54,0,7,7
302002,302002,,11,0,3,3
302003,302003,,7,0,8,8
302004,302004,,7,0,1,1
302005,302005,,1,1,49,50
302006,302006,,54,0,42,42
302007,302007,,7,1,2,3
9911102,9911102,,7,1,0,1
302008,302008,,34,0,52,52
9605004,9605004,,16,2,0,2
302009,302009,,6,2,4,6
302010,302010,,4,0,18,18
302011,302011,,37,14,49,63
302012,302012,,34,0,11,11
302013,302013,,11,1,4,5
302014,302014,,19,0,7,7
9503100,9503100,,19,1,1,2
9802159,9802159,,19,2,2,4
9505115,9505115,,19,3,3,6
9702029,9702029,,19,4,1,5
9703184,9703184,,19,3,1,4
9802062,9802062,,19,2,5,7
302015,302015,,11,2,12,14
302017,302017,,0,3,28,31
302018,302018,,19,0,5,5
9609049,9609049,,19,1,7,8
302019,302019,,34,0,37,37
302020,302020,,1,1,16,17
302021,302021,,37,3,5,8
302022,302022,,0,0,6,6
302023,302023,,54,0,14,14
302024,302024,,54,0,12,12
302026,302026,,34,0,25,25
302027,302027,,1,0,56,56
302028,302028,,0,1,44,45
302029,302029,,54,0,2,2
302030,302030,,0,2,93,95
302031,302031,,11,0,3,3
302032,302032,,14,0,3,3
302033,302033,,2,0,8,8
301256,301256,,2,1,0,1
9309048,9309048,,8,1,3,4
302034,302034,,54,0,8,8
302035,302035,,34,0,6,6
302036,302036,,7,1,8,9
302037,302037,,6,0,22,22
302038,302038,,3,0,9,9
302039,302039,,25,0,4,4
302040,302040,,2,0,1,1
302041,302041,,0,0,9,9
302043,302043,,54,0,7,7
302044,302044,,11,0,2,2
302045,302045,,11,1,7,8
302046,302046,,7,0,3,3
9208073,9208073,,7,1,1,2
9304107,9304107,,7,3,0,3
302047,302047,,37,2,25,27
302049,302049,,3,1,30,31
302050,302050,,7,2,10,12
302052,302052,,2,1,26,27
302053,302053,,25,0,22,22
109221,109221,,25,2,0,2
302054,302054,,34,1,28,29
302055,302055,,3,0,7,7
302056,302056,,62,0,18,18
302057,302057,,34,0,13,13
302058,302058,,34,0,24,24
302059,302059,,37,0,32,32
302060,302060,,1,4,35,39
302062,302062,,7,1,1,2
302063,302063,,34,3,29,32
302064,302064,,1,4,35,39
302065,302065,,7,1,7,8
302066,302066,,54,0,7,7
302067,302067,,0,5,11,16
302069,302069,,0,2,13,15
302070,302070,,3,0,18,18
302071,302071,,2,1,32,33
302072,302072,,0,0,5,5
302073,302073,,1,0,16,16
302074,302074,,3,0,8,8
302075,302075,,8,0,68,68
302077,302077,,37,2,11,13
302078,302078,,3,3,18,21
9611067,9611067,,7,1,2,3
9212093,9212093,,7,1,1,2
9401141,9401141,,7,1,2,3
302081,302081,,4,2,17,19
302083,302083,,37,3,11,14
302084,302084,,1,0,8,8
204135,204135,,1,1,0,1
302085,302085,,0,1,10,11
302086,302086,,34,0,14,14
302087,302087,,34,0,42,42
302089,302089,,7,0,2,2
302090,302090,,34,2,6,8
302091,302091,,2,0,10,10
302092,302092,,16,1,3,4
302093,302093,,62,1,12,13
302094,302094,,62,0,1,1
302095,302095,,7,0,1,1
302096,302096,,4,0,13,13
302097,302097,,62,0,19,19
302098,302098,,34,0,16,16
302099,302099,,37,0,18,18
302100,302100,,11,0,5,5
302101,302101,,66,1,1,2
9706064,9706064,,66,1,0,1
302102,302102,,66,0,1,1
302103,302103,,6,0,1,1
302104,302104,,1,1,18,19
302105,302105,,54,9,60,69
302106,302106,,37,2,24,26
302107,302107,,34,0,16,16
302108,302108,,2,0,26,26
302109,302109,,37,4,25,29
302110,302110,,54,3,7,10
302111,302111,,16,1,2,3
302112,302112,,6,0,4,4
302113,302113,,2,0,16,16
302115,302115,,54,0,3,3
302116,302116,,9,2,5,7
302117,302117,,37,0,9,9
302118,302118,,31,0,21,21
302119,302119,,6,0,6,6
302120,302120,,3,0,8,8
302121,302121,,16,0,10,10
9911036,9911036,,16,2,7,9
9308046,9308046,,16,7,0,7
9312064,9312064,,16,5,0,5
9412205,9412205,,16,4,0,4
9412239,9412239,,16,4,2,6
9610044,9610044,,16,4,7,11
9610149,9610149,,16,4,8,12
302122,302122,,3,0,15,15
302123,302123,,25,1,5,6
302124,302124,,9,0,6,6
302125,302125,,4,0,122,122
302126,302126,,7,0,9,9
302127,302127,,1,0,48,48
302128,302128,,11,1,10,11
210204,210204,,11,3,0,3
302129,302129,,0,3,9,12
302130,302130,,6,0,11,11
302131,302131,,8,0,10,10
302132,302132,,34,0,44,44
9810043,9810043,,11,1,4,5
302133,302133,,67,0,4,4
302135,302135,,34,0,4,4
302136,302136,,54,0,26,26
302137,302137,,4,2,43,45
302138,302138,,2,1,8,9
302139,302139,,8,0,8,8
302079,302079,,8,1,0,1
302140,302140,,4,1,29,30
302141,302141,,11,1,23,24
302142,302142,,19,0,1,1
302143,302143,,0,3,17,20
302144,302144,,8,0,21,21
302145,302145,,2,2,14,16
302146,302146,,4,12,31,43
302147,302147,,1,0,17,17
302148,302148,,34,2,40,42
302149,302149,,11,0,2,2
302150,302150,,37,7,86,93
302151,302151,,4,3,38,41
302152,302152,,37,0,18,18
302153,302153,,1,0,15,15
302154,302154,,3,0,6,6
302155,302155,,34,0,16,16
302156,302156,,7,2,7,9
302157,302157,,7,0,9,9
302158,302158,,34,3,28,31
302159,302159,,1,2,35,37
302160,302160,,4,1,33,34
302161,302161,,31,0,1,1
302162,302162,,3,2,39,41
9707092,9707092,,16,1,9,10
302163,302163,,37,2,16,18
302164,302164,,2,0,18,18
302165,302165,,37,2,15,17
302167,302167,,3,0,7,7
302168,302168,,11,3,20,23
302169,302169,,19,0,3,3
302170,302170,,2,1,13,14
302171,302171,,0,1,30,31
302172,302172,,2,2,38,40
302173,302173,,9,0,11,11
302174,302174,,54,1,51,52
302175,302175,,3,0,18,18
302176,302176,,11,0,17,17
9511124,9511124,,6,1,2,3
302177,302177,,4,0,11,11
302178,302178,,25,0,2,2
302179,302179,,3,0,28,28
302180,302180,,3,1,26,27
302181,302181,,31,1,36,37
302182,302182,,4,3,30,33
302183,302183,,34,0,4,4
302184,302184,,7,1,9,10
302185,302185,,62,0,4,4
302186,302186,,25,0,13,13
302187,302187,,8,0,7,7
301052,301052,,8,1,0,1
9610221,9610221,,8,3,1,4
9606089,9606089,,8,1,2,3
302188,302188,,68,0,2,2
302189,302189,,11,0,3,3
302190,302190,,2,0,12,12
302191,302191,,37,0,92,92
302192,302192,,54,1,21,22
302193,302193,,2,0,8,8
9807147,9807147,,2,1,5,6
302194,302194,,37,5,6,11
302195,302195,,3,1,38,39
302196,302196,,0,1,19,20
302197,302197,,19,0,20,20
302198,302198,,34,0,21,21
302199,302199,,4,4,8,12
302200,302200,,65,1,10,11
302201,302201,,2,0,2,2
302202,302202,,6,0,18,18
302203,302203,,1,0,31,31
9708021,9708021,,2,1,13,14
302204,302204,,34,0,3,3
302205,302205,,37,1,20,21
302206,302206,,4,0,25,25
302207,302207,,34,0,16,16
302208,302208,,37,0,1,1
302209,302209,,54,0,1,1
302210,302210,,6,0,5,5
302211,302211,,1,0,13,13
302212,302212,,34,0,7,7
302213,302213,,6,0,15,15
302214,302214,,1,1,3,4
302215,302215,,11,0,7,7
9712250,9712250,,11,2,0,2
302216,302216,,0,0,9,9
9406004,9406004,,0,8,1,9
9409080,9409080,,0,8,0,8
9508160,9508160,,0,3,0,3
9609042,9609042,,0,1,1,2
9803187,9803187,,0,2,3,5
9809189,9809189,,0,2,5,7
9901108,9901108,,0,1,6,7
9210027,9210027,,0,2,0,2
9702064,9702064,,0,2,2,4
9702191,9702191,,0,2,9,11
9703181,9703181,,0,1,6,7
302217,302217,,1,1,13,14
302218,302218,,34,2,44,46
302219,302219,,34,5,10,15
302220,302220,,62,0,14,14
9512090,9512090,,62,1,2,3
9406133,9406133,,62,2,2,4
302222,302222,,4,3,22,25
302223,302223,,0,1,29,30
302224,302224,,3,0,22,22
302225,302225,,34,1,5,6
302226,302226,,37,0,19,19
302227,302227,,11,0,7,7
302228,302228,,1,0,17,17
302229,302229,,25,0,2,2
302230,302230,,34,0,37,37
303001,303001,,37,9,36,45
9510018,9510018,,37,1,8,9
303002,303002,,16,0,3,3
303003,303003,,0,0,8,8
303004,303004,,2,0,1,1
303005,303005,,7,1,6,7
303006,303006,,34,0,21,21
303007,303007,,1,2,24,26
303008,303008,,37,5,28,33
303032,303032,,37,8,46,54
9509124,9509124,,37,2,11,13
303009,303009,,54,2,14,16
9307172,9307172,,54,2,2,4
303010,303010,,34,0,11,11
303011,303011,,0,1,33,34
303012,303012,,25,0,5,5
303013,303013,,4,0,19,19
303014,303014,,6,0,6,6
303015,303015,,54,5,73,78
303016,303016,,54,2,56,58
303017,303017,,1,0,19,19
303018,303018,,37,0,4,4
303019,303019,,9,0,1,1
303020,303020,,54,1,11,12
303021,303021,,19,0,4,4
9910084,9910084,,19,1,0,1
9910239,9910239,,2,2,11,13
9705085,9705085,,1,2,5,7
9809011,9809011,,37,1,3,4
303022,303022,,3,0,11,11
303023,303023,,0,1,31,32
303024,303024,,54,1,73,74
303025,303025,,7,0,8,8
9212047,9212047,,7,5,0,5
9407053,9407053,,7,1,2,3
303026,303026,,16,0,3,3
303027,303027,,8,0,4,4
303029,303029,,34,1,2,3
303030,303030,,3,1,16,17
303031,303031,,34,1,23,24
303033,303033,,37,3,50,53
303034,303034,,34,1,56,57
303035,303035,,4,11,78,89
303139,303139,,4,13,36,49
303057,303057,,4,9,69,78
303036,303036,,34,1,23,24
303038,303038,,40,0,1,1
303039,303039,,1,1,19,20
303040,303040,,11,0,5,5
303041,303041,,65,0,34,34
9302057,9302057,,37,7,2,9
9512029,9512029,,8,2,2,4
303042,303042,,1,0,23,23
303043,303043,,1,0,6,6
303044,303044,,1,1,15,16
303045,303045,,2,0,3,3
303046,303046,,2,0,18,18
303047,303047,,37,0,21,21
303048,303048,,54,1,14,15
303049,303049,,54,0,49,49
303050,303050,,1,0,28,28
303051,303051,,4,2,7,9
303052,303052,,16,0,6,6
303053,303053,,37,1,11,12
9707084,9707084,,37,1,0,1
303054,303054,,37,1,25,26
303055,303055,,1,1,34,35
303056,303056,,9,0,10,10
303058,303058,,1,0,6,6
9705222,9705222,,1,1,5,6
9801001,9801001,,1,2,1,3
9903185,9903185,,1,1,5,6
9607116,9607116,,1,1,1,2
303059,303059,,6,1,2,3
303060,303060,,1,4,58,62
303061,303061,,7,0,1,1
303062,303062,,62,1,5,6
303063,303063,,37,3,19,22
303064,303064,,3,0,10,10
303065,303065,,37,5,34,39
303066,303066,,37,1,8,9
303067,303067,,34,2,9,11
303068,303068,,0,1,11,12
303069,303069,,37,1,7,8
303070,303070,,11,0,1,1
303072,303072,,2,1,121,122
303073,303073,,0,3,39,42
303074,303074,,37,2,27,29
303075,303075,,2,1,29,30
303076,303076,,4,0,6,6
303078,303078,,7,0,3,3
303079,303079,,6,1,18,19
303080,303080,,3,0,6,6
303081,303081,,54,0,19,19
303082,303082,,3,0,12,12
303083,303083,,54,3,36,39
303084,303084,,37,0,4,4
303085,303085,,34,0,3,3
303086,303086,,16,0,12,12
303087,303087,,34,1,49,50
303088,303088,,2,0,6,6
303089,303089,,34,1,38,39
303090,303090,,3,0,9,9
303091,303091,,3,0,20,20
303092,303092,,11,0,6,6
303093,303093,,7,0,2,2
303094,303094,,7,0,16,16
303095,303095,,0,1,103,104
303096,303096,,0,2,14,16
303097,303097,,4,7,6,13
304124,304124,,4,5,12,17
304177,304177,,4,3,7,10
303232,303232,,4,2,35,37
303238,303238,,4,6,10,16
304084,304084,,4,4,14,18
304089,304089,,4,4,7,11
303098,303098,,37,0,7,7
9604083,9604083,,37,1,2,3
9707178,9707178,,37,1,1,2
9811161,9811161,,37,1,7,8
9509041,9509041,,37,1,0,1
9605060,9605060,,37,2,1,3
9611118,9611118,,37,5,8,13
303099,303099,,3,0,10,10
303100,303100,,19,0,5,5
303101,303101,,54,0,14,14
303102,303102,,2,1,16,17
303103,303103,,7,0,18,18
303104,303104,,37,6,17,23
303105,303105,,34,0,12,12
303106,303106,,7,0,3,3
303107,303107,,1,3,26,29
303108,303108,,16,0,2,2
303109,303109,,34,1,27,28
303110,303110,,54,0,8,8
303111,303111,,54,0,18,18
303112,303112,,0,1,1,2
303113,303113,,34,1,22,23
303114,303114,,54,1,6,7
303115,303115,,37,2,63,65
303116,303116,,0,2,9,11
303117,303117,,34,2,3,5
303118,303118,,11,0,1,1
303119,303119,,3,0,20,20
303120,303120,,3,1,28,29
9504075,9504075,,25,2,6,8
303121,303121,,37,0,15,15
303122,303122,,19,0,22,22
303123,303123,,2,0,3,3
303124,303124,,54,2,30,32
303125,303125,,0,2,11,13
303126,303126,,8,0,2,2
212158,212158,,8,1,0,1
303127,303127,,37,0,18,18
303128,303128,,3,0,11,11
9405022,9405022,,3,4,1,5
303130,303130,,62,1,8,9
303132,303132,,62,1,8,9
9909057,9909057,,62,1,0,1
303131,303131,,0,0,14,14
303133,303133,,4,4,28,32
303134,303134,,7,0,9,9
303135,303135,,37,0,68,68
303137,303137,,0,0,4,4
303138,303138,,4,0,26,26
303140,303140,,2,2,20,22
303141,303141,,34,0,18,18
303143,303143,,3,1,4,5
303144,303144,,37,1,67,68
303145,303145,,6,0,4,4
303146,303146,,37,0,7,7
303147,303147,,0,0,9,9
9411064,9411064,,0,1,0,1
9506003,9506003,,0,3,2,5
303148,303148,,6,0,4,4
303149,303149,,34,0,5,5
303150,303150,,1,0,7,7
303151,303151,,37,1,37,38
303152,303152,,54,0,16,16
303153,303153,,1,0,32,32
303154,303154,,11,0,10,10
303155,303155,,54,0,12,12
303156,303156,,2,0,25,25
303157,303157,,34,0,29,29
303158,303158,,3,1,7,8
303159,303159,,0,0,4,4
303160,303160,,34,0,63,63
303161,303161,,16,0,7,7
303162,303162,,9,0,12,12
303163,303163,,9,0,6,6
303164,303164,,34,0,11,11
303165,303165,,37,1,10,11
303166,303166,,19,0,21,21
303167,303167,,54,0,14,14
303168,303168,,3,0,14,14
303169,303169,,16,0,1,1
9605005,9605005,,16,4,8,12
9512225,9512225,,16,3,9,12
9601022,9601022,,16,4,21,25
303170,303170,,4,1,26,27
303171,303171,,3,0,17,17
303172,303172,,4,3,96,99
303173,303173,,2,0,41,41
303174,303174,,2,0,4,4
303175,303175,,7,0,2,2
301053,301053,,7,1,0,1
303176,303176,,6,0,7,7
303177,303177,,9,0,10,10
303178,303178,,2,0,17,17
303179,303179,,2,1,1,2
303180,303180,,16,0,7,7
303181,303181,,37,0,13,13
303182,303182,,1,3,25,28
303183,303183,,2,0,27,27
303184,303184,,11,0,14,14
303185,303185,,16,0,120,120
303186,303186,,3,0,35,35
303187,303187,,62,0,16,16
303189,303189,,19,0,1,1
303190,303190,,25,0,18,18
303191,303191,,34,0,139,139
303192,303192,,2,0,13,13
303193,303193,,1,0,57,57
303194,303194,,37,4,54,58
303196,303196,,3,0,11,11
303197,303197,,54,2,34,36
303198,303198,,37,1,50,51
303199,303199,,4,0,49,49
303200,303200,,37,0,5,5
303201,303201,,69,0,1,1
9604108,9604108,,69,1,0,1
303202,303202,,34,0,22,22
303203,303203,,0,1,41,42
303204,303204,,4,3,39,42
303205,303205,,62,1,20,21
303206,303206,,7,0,3,3
303207,303207,,37,5,42,47
303208,303208,,54,1,51,52
303209,303209,,2,0,24,24
303210,303210,,37,2,21,23
303211,303211,,34,1,18,19
303212,303212,,1,2,20,22
303213,303213,,34,0,23,23
303214,303214,,1,1,54,55
303215,303215,,7,0,5,5
303216,303216,,3,0,5,5
9607103,9607103,,7,1,1,2
303217,303217,,65,0,2,2
102003,102003,,65,1,0,1
303218,303218,,54,0,27,27
303219,303219,,34,0,42,42
303220,303220,,1,2,33,35
303221,303221,,4,1,20,21
303222,303222,,1,2,75,77
303223,303223,,1,2,66,68
303224,303224,,7,0,3,3
303225,303225,,2,0,19,19
303226,303226,,19,0,1,1
303227,303227,,54,0,11,11
303228,303228,,1,0,6,6
9407059,9407059,,8,3,4,7
9309099,9309099,,62,3,1,4
303229,303229,,2,0,13,13
303230,303230,,37,0,26,26
303231,303231,,65,0,20,20
303233,303233,,3,0,27,27
303234,303234,,37,0,17,17
303235,303235,,3,0,29,29
303236,303236,,4,0,54,54
303237,303237,,1,0,30,30
303239,303239,,4,3,52,55
303240,303240,,2,0,3,3
303241,303241,,62,0,10,10
9901114,9901114,,11,1,4,5
303243,303243,,37,0,11,11
303244,303244,,11,0,7,7
303245,303245,,4,0,27,27
303246,303246,,4,0,13,13
303247,303247,,0,1,15,16
303248,303248,,2,0,22,22
303249,303249,,0,2,28,30
303251,303251,,11,1,37,38
9412040,9412040,,37,3,1,4
9511007,9511007,,37,2,4,6
9607045,9607045,,37,1,10,11
9412024,9412024,,37,1,2,3
303252,303252,,54,0,11,11
303253,303253,,2,0,34,34
