Id,Label,timeset,modularity_class,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks
9206022,9206022,,34,1,0,1,0,0,0,0,0.000011
9701126,9701126,,2,0,5,5,11,0.190887,0.215356,0,0.000011
9701132,9701132,,19,1,10,11,9,0.197897,0.235339,21576.547247,0.000014
9701133,9701133,,62,0,3,3,6,0.267717,0.307475,0,0.000011
9701135,9701135,,7,0,1,1,1,1,1,0,0.000011
9701145,9701145,,16,0,3,3,12,0.164386,0.186692,0,0.000011
9701153,9701153,,2,0,14,14,19,0.176792,0.219911,0,0.000011
9701161,9701161,,25,0,12,12,9,0.22007,0.249596,0,0.000011
9701174,9701174,,62,0,8,8,18,0.14753,0.174355,0,0.000011
9701176,9701176,,25,0,3,3,5,0.313725,0.378646,0,0.000011
9701181,9701181,,25,0,2,2,1,1,1,0,0.000011
9607189,9607189,,25,5,0,5,0,0,0,0,0.000026
9701183,9701183,,6,0,6,6,3,0.576923,0.677778,0,0.000011
9701189,9701189,,7,0,1,1,1,1,1,0,0.000011
9701192,9701192,,7,0,1,1,1,1,1,0,0.000011
9701193,9701193,,138,0,1,1,1,1,1,0,0.000011
9503219,9503219,,138,1,0,1,0,0,0,0,0.00002
9702001,9702001,,7,0,2,2,8,0.18732,0.22293,0,0.000011
9702004,9702004,,7,0,1,1,4,0.375,0.472222,0,0.000011
9702011,9702011,,54,0,2,2,8,0.182062,0.208325,0,0.000011
9702013,9702013,,62,0,3,3,2,0.714286,0.8,0,0.000011
9702016,9702016,,62,1,1,2,1,1,1,1,0.000016
9702020,9702020,,7,0,4,4,17,0.136652,0.154897,0,0.000011
9702022,9702022,,11,1,1,2,2,0.666667,0.75,2,0.000016
9702028,9702028,,62,1,4,5,2,0.833333,0.9,26693.919638,0.000013
9702032,9702032,,19,0,3,3,2,0.714286,0.8,0,0.000011
9702040,9702040,,62,0,3,3,3,0.6,0.722222,0,0.000011
9702051,9702051,,8,0,13,13,6,0.278207,0.342222,0,0.000011
9702063,9702063,,37,0,3,3,10,0.174064,0.210016,0,0.000011
9702070,9702070,,1,0,3,3,14,0.154796,0.17776,0,0.000011
9702071,9702071,,139,0,1,1,1,1,1,0,0.000011
9410131,9410131,,139,1,0,1,0,0,0,0,0.00002
9702074,9702074,,8,1,12,13,15,0.167634,0.200594,80.363512,0.000011
9702078,9702078,,1,0,7,7,9,0.233215,0.270959,0,0.000011
9702080,9702080,,7,0,5,5,2,0.777778,0.857143,0,0.000011
9506209,9506209,,16,1,0,1,0,0,0,0,0.000014
9702090,9702090,,62,0,6,6,7,0.243119,0.297754,0,0.000011
9702091,9702091,,16,0,4,4,8,0.191549,0.255637,0,0.000011
9702112,9702112,,16,0,6,6,10,0.186667,0.225094,0,0.000011
9702116,9702116,,37,0,2,2,13,0.180976,0.201464,0,0.000011
9702124,9702124,,19,0,1,1,2,0.6,0.666667,0,0.000011
9612206,9612206,,11,4,0,4,0,0,0,0,0.000064
9702127,9702127,,7,1,16,17,2,0.863636,0.921053,477.805114,0.000012
9702128,9702128,,19,0,2,2,1,1,1,0,0.000011
9702129,9702129,,16,0,2,2,5,0.376471,0.429167,0,0.000011
9702131,9702131,,7,0,1,1,1,1,1,0,0.000011
9702132,9702132,,1,0,10,10,16,0.168501,0.209365,0,0.000011
9702137,9702137,,94,2,1,3,1,1,1,1,0.000025
9702140,9702140,,16,0,2,2,9,0.162291,0.202603,0,0.000011
9702142,9702142,,2,3,14,17,13,0.194951,0.230064,702.407395,0.000013
9702146,9702146,,11,0,1,1,2,0.666667,0.75,0,0.000011
9702149,9702149,,11,0,5,5,2,0.692308,0.777778,0,0.000011
9702150,9702150,,25,1,2,3,6,0.246269,0.29798,0,0.000013
9702158,9702158,,2,0,7,7,8,0.216444,0.261143,0,0.000011
9702159,9702159,,2,1,24,25,14,0.187896,0.229487,122.124779,0.000012
9702181,9702181,,16,1,4,5,6,0.233553,0.285446,1,0.000012
9702183,9702183,,8,0,6,6,4,0.466667,0.587302,0,0.000011
9402058,9402058,,8,1,0,1,0,0,0,0,0.000012
9702185,9702185,,1,0,3,3,7,0.223975,0.267673,0,0.000011
9702193,9702193,,6,0,7,7,7,0.261593,0.319859,0,0.000011
9703004,9703004,,2,0,10,10,14,0.180034,0.215551,0,0.000011
9703011,9703011,,19,0,1,1,1,1,1,0,0.000011
9703015,9703015,,25,1,2,3,10,0.220162,0.258685,758,0.000016
9703021,9703021,,1,0,6,6,10,0.178947,0.203597,0,0.000011
9703032,9703032,,54,0,1,1,1,1,1,0,0.000011
9703033,9703033,,65,0,2,2,12,0.176496,0.202741,0,0.000011
9703034,9703034,,19,0,1,1,3,0.5,0.583333,0,0.000011
9703043,9703043,,3,1,12,13,17,0.14077,0.161637,2402.806945,0.000013
9703047,9703047,,2,0,14,14,12,0.2143,0.250098,0,0.000011
9703054,9703054,,6,0,19,19,10,0.197234,0.264414,0,0.000011
9703058,9703058,,37,0,2,2,19,0.151474,0.179911,0,0.000011
9703061,9703061,,131,0,2,2,1,1,1,0,0.000011
9703064,9703064,,31,0,4,4,7,0.269639,0.312317,0,0.000011
9703065,9703065,,62,2,12,14,6,0.323625,0.409167,32.833333,0.000013
9703088,9703088,,25,0,4,4,11,0.175317,0.195141,0,0.000011
9703091,9703091,,1,0,8,8,5,0.386667,0.524138,0,0.000011
9703095,9703095,,37,0,15,15,6,0.293076,0.36685,0,0.000011
9703108,9703108,,16,0,15,15,19,0.144271,0.172633,0,0.000011
9703113,9703113,,54,0,1,1,9,0.191348,0.210964,0,0.000011
9703116,9703116,,19,0,4,4,6,0.233846,0.277851,0,0.000011
9703117,9703117,,65,0,4,4,3,0.482759,0.583333,0,0.000011
9703119,9703119,,37,0,10,10,10,0.172387,0.234806,0,0.000011
9703120,9703120,,16,0,3,3,5,0.34,0.443137,0,0.000011
9703138,9703138,,2,2,23,25,31,0.071935,0.0995,15060.381688,0.000013
9703140,9703140,,62,0,5,5,2,0.692308,0.777778,0,0.000011
9703151,9703151,,7,0,8,8,4,0.490566,0.599359,0,0.000011
9703153,9703153,,16,0,9,9,11,0.192911,0.230302,0,0.000011
9703155,9703155,,2,1,3,4,19,0.170278,0.206009,2444,0.00002
9703161,9703161,,37,0,2,2,5,0.290598,0.344118,0,0.000011
9703169,9703169,,111,0,3,3,1,1,1,0,0.000011
9703170,9703170,,8,0,15,15,6,0.318584,0.419136,0,0.000011
9703199,9703199,,6,0,12,12,10,0.183696,0.243991,0,0.000011
9703203,9703203,,8,0,1,1,18,0.152961,0.17801,0,0.000011
9703207,9703207,,62,0,4,4,13,0.169129,0.198687,0,0.000011
9703212,9703212,,62,0,1,1,13,0.128042,0.159746,0,0.000011
9703220,9703220,,6,0,3,3,2,0.8,0.875,0,0.000011
9703225,9703225,,7,0,5,5,3,0.5,0.592593,0,0.000011
9703227,9703227,,37,1,7,8,10,0.180414,0.224412,12.100851,0.000012
9704001,9704001,,25,0,3,3,1,1,1,0,0.000011
9603119,9603119,,25,1,0,1,0,0,0,0,0.000014
9604081,9604081,,25,1,0,1,0,0,0,0,0.000014
9704004,9704004,,37,0,4,4,13,0.169945,0.191926,0,0.000011
9704007,9704007,,2,0,15,15,32,0.067589,0.092312,0,0.000011
9704015,9704015,,62,0,10,10,10,0.187034,0.217502,0,0.000011
9704020,9704020,,16,0,5,5,9,0.190544,0.216938,0,0.000011
9704024,9704024,,62,0,12,12,11,0.173141,0.216211,0,0.000011
9704031,9704031,,3,0,17,17,14,0.199811,0.234061,0,0.000011
9704033,9704033,,2,2,1,3,11,0.165381,0.179807,815,0.000022
9704038,9704038,,9,0,2,2,3,0.461538,0.583333,0,0.000011
9704048,9704048,,13,0,1,1,1,1,1,0,0.000011
9704060,9704060,,7,0,1,1,4,0.393443,0.427083,0,0.000011
9704062,9704062,,37,1,1,2,6,0.261134,0.29186,0,0.000016
9704066,9704066,,37,0,9,9,6,0.293117,0.341909,0,0.000011
9704077,9704077,,2,0,13,13,13,0.201003,0.233748,0,0.000011
9704091,9704091,,19,0,7,7,5,0.371429,0.512179,0,0.000011
9704099,9704099,,19,0,1,1,1,1,1,0,0.000011
9410236,9410236,,19,4,0,4,0,0,0,0,0.000023
9704100,9704100,,7,1,5,6,1,1,1,0,0.000012
9704105,9704105,,9,2,1,3,3,0.393939,0.435897,0,0.000018
9704107,9704107,,62,0,5,5,10,0.166981,0.202089,0,0.000011
9704121,9704121,,7,0,2,2,1,1,1,0,0.000011
9704122,9704122,,8,0,1,1,4,0.375,0.458333,0,0.000011
9704126,9704126,,62,0,13,13,6,0.255968,0.320725,0,0.000011
9704130,9704130,,62,1,10,11,14,0.162674,0.196401,1328.104257,0.000012
9704138,9704138,,16,1,1,2,1,1,1,1,0.000016
9704141,9704141,,4,2,7,9,11,0.173698,0.227827,104.625,0.000014
9704152,9704152,,62,1,5,6,6,0.314607,0.440476,139.381818,0.000015
9704180,9704180,,2,1,2,3,11,0.165466,0.180309,815,0.000016
9704181,9704181,,7,1,2,3,2,0.75,0.833333,2,0.000016
9704182,9704182,,7,1,7,8,7,0.297468,0.420618,2.542857,0.000011
9704183,9704183,,8,0,6,6,5,0.305085,0.402778,0,0.000011
9412134,9412134,,8,1,0,1,0,0,0,0,0.000012
9704187,9704187,,37,0,6,6,18,0.16,0.19153,0,0.000011
9511215,9511215,,37,1,0,1,0,0,0,0,0.000012
9704196,9704196,,37,1,9,10,19,0.1501,0.185524,2159.800316,0.000014
9704200,9704200,,3,0,1,1,1,1,1,0,0.000011
9704211,9704211,,16,2,7,9,8,0.220713,0.294725,64.786602,0.000013
9704215,9704215,,16,9,9,18,8,0.208464,0.29241,2573.313087,0.000028
9609100,9609100,,1,1,0,1,0,0,0,0,0.000014
9705012,9705012,,54,0,14,14,12,0.212736,0.247086,0,0.000011
9601015,9601015,,65,1,0,1,0,0,0,0,0.000016
9705026,9705026,,16,0,5,5,7,0.225166,0.282866,0,0.000011
9705039,9705039,,65,0,2,2,5,0.304348,0.346259,0,0.000011
9705045,9705045,,16,2,11,13,30,0.076232,0.096641,40903.929692,0.000013
9705051,9705051,,54,0,2,2,19,0.145419,0.17356,0,0.000011
9705066,9705066,,2,0,7,7,30,0.076749,0.09951,0,0.000011
9705067,9705067,,2,0,15,15,31,0.072932,0.100871,0,0.000011
9705071,9705071,,37,0,27,27,27,0.09345,0.117667,0,0.000011
9705072,9705072,,16,3,3,6,9,0.191257,0.24572,0,0.000015
9705082,9705082,,7,0,2,2,2,0.583333,0.642857,0,0.000011
9705083,9705083,,1,0,1,1,1,1,1,0,0.000011
9705086,9705086,,7,0,2,2,3,0.571429,0.708333,0,0.000011
9705109,9705109,,2,0,6,6,19,0.148766,0.186401,0,0.000011
9705114,9705114,,37,0,15,15,32,0.067731,0.089869,0,0.000011
9705115,9705115,,2,0,6,6,10,0.207593,0.233778,0,0.000011
9705119,9705119,,11,0,6,6,12,0.176096,0.195717,0,0.000011
9607023,9607023,,11,2,0,2,0,0,0,0,0.000017
9705121,9705121,,37,0,3,3,15,0.149446,0.167637,0,0.000011
9705125,9705125,,7,0,1,1,2,0.571429,0.625,0,0.000011
9705133,9705133,,16,1,1,2,1,1,1,7040.121879,0.000023
9705134,9705134,,25,0,4,4,7,0.229264,0.24986,0,0.000011
9705135,9705135,,25,1,2,3,2,0.75,0.833333,8,0.000017
9705140,9705140,,62,1,3,4,3,0.6,0.722222,13085.933757,0.000019
9705143,9705143,,54,0,22,22,14,0.201138,0.23658,0,0.000011
9705164,9705164,,37,1,16,17,19,0.143233,0.173774,90.887513,0.000011
9705168,9705168,,19,2,2,4,6,0.213592,0.269318,86,0.000016
9705170,9705170,,2,1,13,14,32,0.068807,0.097877,26489.624609,0.000011
9705171,9705171,,7,2,1,3,2,0.666667,0.75,1,0.00002
9705177,9705177,,11,0,1,1,3,0.444444,0.541667,0,0.000011
9705178,9705178,,140,1,2,3,1,1,1,0.5,0.000016
9705191,9705191,,6,1,1,2,1,1,1,1,0.000012
9705195,9705195,,3,1,4,5,13,0.136139,0.151252,1.5,0.000014
9705196,9705196,,19,1,3,4,7,0.275229,0.363651,20,0.000013
9705203,9705203,,6,0,11,11,12,0.15722,0.203946,0,0.000011
9705204,9705204,,3,0,4,4,17,0.141104,0.1604,0,0.000011
9705207,9705207,,25,1,2,3,20,0.138091,0.16614,0,0.000012
9705217,9705217,,19,0,7,7,7,0.318182,0.45932,0,0.000011
9705227,9705227,,7,0,4,4,5,0.303371,0.388889,0,0.000011
9705228,9705228,,6,1,7,8,3,0.714286,0.833333,3.166667,0.000012
9705238,9705238,,54,0,26,26,12,0.210384,0.248476,0,0.000011
9706003,9706003,,141,0,1,1,1,1,1,0,0.000011
9609081,9609081,,141,1,0,1,0,0,0,0,0.00002
9706008,9706008,,34,0,1,1,1,1,1,0,0.000011
9706011,9706011,,25,0,5,5,18,0.157389,0.184555,0,0.000011
9706034,9706034,,16,0,2,2,3,0.444444,0.541667,0,0.000011
9706028,9706028,,54,1,0,1,0,0,0,0,0.000013
9706037,9706037,,16,0,2,2,4,0.368421,0.452381,0,0.000011
9706052,9706052,,16,1,1,2,3,0.428571,0.5,6,0.000013
9706055,9706055,,16,0,5,5,9,0.193151,0.25698,0,0.000011
9706058,9706058,,54,1,3,4,4,0.357143,0.43,12,0.000014
9706063,9706063,,16,0,11,11,23,0.121124,0.150036,0,0.000011
9706067,9706067,,7,0,5,5,8,0.210106,0.286377,0,0.000011
9706080,9706080,,25,2,5,7,9,0.184336,0.205273,172.446481,0.000013
9706106,9706106,,6,0,1,1,1,1,1,0,0.000011
9706111,9706111,,2,0,9,9,12,0.215206,0.248552,0,0.000011
9706113,9706113,,62,1,2,3,6,0.253333,0.348246,0,0.000013
9706116,9706116,,1,0,5,5,8,0.193182,0.239083,0,0.000011
9706118,9706118,,7,0,4,4,7,0.357527,0.406785,0,0.000011
9706122,9706122,,2,0,5,5,13,0.190033,0.215382,0,0.000011
9706128,9706128,,4,2,7,9,11,0.173913,0.228099,139.14697,0.000013
9706134,9706134,,16,0,8,8,6,0.30593,0.351395,0,0.000011
9706135,9706135,,16,0,4,4,2,0.666667,0.75,0,0.000011
9706136,9706136,,6,0,5,5,9,0.207898,0.241882,0,0.000011
9706137,9706137,,6,0,2,2,1,1,1,0,0.000011
9706138,9706138,,2,0,3,3,1,1,1,0,0.000011
9706146,9706146,,2,1,8,9,31,0.071499,0.091855,63.954637,0.000012
9706149,9706149,,16,1,1,2,2,0.571429,0.625,0,0.000012
9706160,9706160,,6,0,2,2,14,0.147592,0.165158,0,0.000011
9706161,9706161,,62,0,8,8,15,0.191704,0.232423,0,0.000011
9706162,9706162,,9,1,1,2,3,0.470588,0.520833,10,0.000015
9706164,9706164,,7,0,5,5,6,0.24898,0.294672,0,0.000011
9706178,9706178,,16,1,4,5,1,1,1,4,0.00002
9411174,9411174,,16,1,0,1,0,0,0,0,0.000015
9706183,9706183,,16,0,23,23,12,0.17704,0.219471,0,0.000011
9706191,9706191,,25,0,13,13,20,0.142649,0.180661,0,0.000011
9706202,9706202,,6,0,3,3,2,0.8,0.875,0,0.000011
9704085,9704085,,6,1,0,1,0,0,0,0,0.000014
9704140,9704140,,6,1,0,1,0,0,0,0,0.000014
9706209,9706209,,142,0,1,1,1,1,1,0,0.000011
9705235,9705235,,142,1,0,1,0,0,0,0,0.00002
9706222,9706222,,37,1,6,7,28,0.08581,0.104813,16400.625855,0.000014
9706224,9706224,,2,0,9,9,10,0.220799,0.263056,0,0.000011
9707006,9707006,,2,0,4,4,1,1,1,0,0.000011
9707010,9707010,,62,0,2,2,11,0.164587,0.208806,0,0.000011
9707022,9707022,,37,1,50,51,27,0.095398,0.127981,435.120481,0.000011
9707026,9707026,,19,0,3,3,2,0.8,0.875,0,0.000011
9707032,9707032,,2,0,8,8,11,0.189251,0.259345,0,0.000011
9707036,9707036,,37,0,9,9,26,0.097132,0.111259,0,0.000011
9707037,9707037,,11,0,7,7,13,0.152557,0.170222,0,0.000011
9206062,9206062,,11,1,0,1,0,0,0,0,0.000012
9707038,9707038,,11,0,3,3,1,1,1,0,0.000011
9707050,9707050,,62,0,6,6,8,0.23245,0.272938,0,0.000011
9707065,9707065,,62,0,7,7,10,0.17658,0.203555,0,0.000011
9707076,9707076,,37,3,39,42,30,0.075492,0.09542,955.220181,0.000012
9707078,9707078,,19,0,13,13,8,0.26413,0.340006,0,0.000011
9707089,9707089,,54,0,29,29,29,0.082926,0.113227,0,0.000011
9707103,9707103,,14,0,2,2,1,1,1,0,0.000011
9707104,9707104,,16,0,3,3,1,1,1,0,0.000011
9707107,9707107,,8,2,1,3,11,0.189705,0.212904,335.388128,0.000017
9707114,9707114,,16,0,2,2,7,0.208711,0.23677,0,0.000011
9707116,9707116,,11,0,2,2,7,0.219659,0.237345,0,0.000011
9707127,9707127,,8,1,3,4,3,0.473684,0.592593,0,0.000013
9707132,9707132,,2,1,24,25,29,0.083744,0.115697,70.704315,0.000011
9707138,9707138,,25,0,2,2,5,0.311321,0.362121,0,0.000011
9707145,9707145,,37,0,3,3,14,0.163691,0.18493,0,0.000011
9707146,9707146,,2,1,17,18,29,0.084237,0.114939,62388.631044,0.000012
9707151,9707151,,62,0,5,5,6,0.282051,0.437121,0,0.000011
9707152,9707152,,16,0,2,2,10,0.160743,0.179333,0,0.000011
9707161,9707161,,9,1,3,4,4,0.4,0.470833,6,0.000014
9707055,9707055,,7,1,0,1,0,0,0,0,0.000012
9707172,9707172,,7,0,7,7,2,0.733333,0.818182,0,0.000011
9707173,9707173,,8,1,7,8,22,0.126187,0.147406,2449,0.000013
9707177,9707177,,19,2,2,4,3,0.555556,0.666667,9,0.000014
9707191,9707191,,6,0,13,13,9,0.245515,0.284392,0,0.000011
9707193,9707193,,6,0,2,2,17,0.153709,0.17333,0,0.000011
9707195,9707195,,2,1,18,19,29,0.084626,0.120616,5232.264988,0.000011
9707196,9707196,,65,0,1,1,12,0.148763,0.173208,0,0.000011
9707206,9707206,,25,0,4,4,8,0.248206,0.295964,0,0.000011
9707213,9707213,,37,0,3,3,9,0.209302,0.242307,0,0.000011
9707216,9707216,,7,0,7,7,15,0.131998,0.150625,0,0.000011
9707238,9707238,,6,0,1,1,2,0.571429,0.625,0,0.000011
9707240,9707240,,8,0,25,25,14,0.183645,0.212241,0,0.000011
9707252,9707252,,7,0,9,9,9,0.187066,0.215524,0,0.000011
9707255,9707255,,8,0,4,4,3,0.526316,0.65,0,0.000011
9707256,9707256,,8,1,10,11,9,0.200717,0.243063,4554.911758,0.000011
9708013,9708013,,2,1,7,8,13,0.174275,0.202348,869.999552,0.000012
9708014,9708014,,2,2,6,8,11,0.197222,0.224542,31.196745,0.000012
9708018,9708018,,34,0,1,1,7,0.218876,0.233847,0,0.000011
9708024,9708024,,1,0,6,6,12,0.174751,0.193629,0,0.000011
9708026,9708026,,8,0,8,8,15,0.188437,0.215719,0,0.000011
9708028,9708028,,143,0,1,1,1,1,1,0,0.000011
9501133,9501133,,143,1,0,1,0,0,0,0,0.00002
9708038,9708038,,6,0,6,6,3,0.514286,0.62037,0,0.000011
9708043,9708043,,144,0,1,1,1,1,1,0,0.000011
9310195,9310195,,144,1,0,1,0,0,0,0,0.00002
9708050,9708050,,65,0,8,8,6,0.298901,0.34277,0,0.000011
9708057,9708057,,8,0,2,2,2,0.625,0.7,0,0.000011
9708058,9708058,,62,1,1,2,6,0.246753,0.313158,19,0.00002
9708059,9708059,,62,0,1,1,7,0.206186,0.263571,0,0.000011
9708066,9708066,,7,3,3,6,1,1,1,2.5,0.000022
9708070,9708070,,2,0,8,8,31,0.071754,0.091922,0,0.000011
9708071,9708071,,3,0,6,6,3,0.553191,0.608974,0,0.000011
9708079,9708079,,11,0,6,6,9,0.191197,0.255881,0,0.000011
9708084,9708084,,4,0,5,5,13,0.164961,0.182529,0,0.000011
9708088,9708088,,65,0,2,2,1,1,1,0,0.000011
9706215,9706215,,65,1,0,1,0,0,0,0,0.000016
9708092,9708092,,7,1,3,4,2,0.8,0.875,2,0.000016
9708095,9708095,,62,4,2,6,11,0.145474,0.163837,0,0.000019
9708096,9708096,,7,2,2,4,2,0.666667,0.75,0,0.000016
9708105,9708105,,2,0,12,12,15,0.190658,0.229362,0,0.000011
9708107,9708107,,62,0,3,3,4,0.473684,0.601852,0,0.000011
9708111,9708111,,11,0,6,6,4,0.525,0.615079,0,0.000011
9708125,9708125,,6,2,2,4,2,0.666667,0.75,6,0.00002
9708128,9708128,,25,0,5,5,16,0.137352,0.156047,0,0.000011
9708132,9708132,,62,0,2,2,6,0.298246,0.365196,0,0.000011
9708133,9708133,,25,1,7,8,30,0.077301,0.101429,28891.719235,0.000014
9708142,9708142,,2,0,11,11,12,0.210239,0.247356,0,0.000011
9708143,9708143,,37,0,6,6,13,0.179895,0.206574,0,0.000011
9708144,9708144,,6,1,2,3,3,0.5,0.633333,0,0.000014
9708151,9708151,,34,0,1,1,3,0.444444,0.541667,0,0.000011
9708156,9708156,,145,0,1,1,1,1,1,0,0.000011
9508069,9508069,,145,1,0,1,0,0,0,0,0.00002
9708158,9708158,,25,0,7,7,9,0.22935,0.274973,0,0.000011
9708161,9708161,,2,0,2,2,12,0.142061,0.15157,0,0.000011
9708162,9708162,,2,1,4,5,18,0.158949,0.195504,0,0.000012
9410122,9410122,,2,2,0,2,0,0,0,0,0.000014
9708167,9708167,,8,0,8,8,6,0.284,0.349178,0,0.000011
9708169,9708169,,2,1,23,24,13,0.194791,0.244268,18.924764,0.000011
9709008,9709008,,34,0,10,10,19,0.141225,0.171314,0,0.000011
9709016,9709016,,62,1,5,6,12,0.145969,0.209033,130.916667,0.000013
9709018,9709018,,9,0,3,3,5,0.368421,0.45,0,0.000011
9709026,9709026,,37,0,2,2,6,0.266798,0.30358,0,0.000011
9709031,9709031,,11,2,6,8,14,0.162304,0.18808,3.666667,0.000013
9709041,9709041,,25,0,1,1,20,0.149056,0.170495,0,0.000011
9709045,9709045,,34,0,6,6,2,0.8,0.875,0,0.000011
9709046,9709046,,128,0,1,1,1,1,1,0,0.000011
9709052,9709052,,6,0,3,3,3,0.545455,0.694444,0,0.000011
9709056,9709056,,54,0,5,5,12,0.199572,0.226312,0,0.000011
9709057,9709057,,19,1,2,3,4,0.358491,0.399123,38,0.00002
9709073,9709073,,37,0,6,6,15,0.157782,0.184523,0,0.000011
9709075,9709075,,7,2,5,7,12,0.184729,0.213109,6444.357548,0.000015
9709076,9709076,,65,0,8,8,3,0.666667,0.77381,0,0.000011
9211069,9211069,,65,1,0,1,0,0,0,0,0.000012
9709083,9709083,,2,1,3,4,3,0.583333,0.690476,1.5,0.000014
9709085,9709085,,6,0,6,6,10,0.152542,0.179784,0,0.000011
9709086,9709086,,19,0,3,3,3,0.5,0.625,0,0.000011
9709095,9709095,,19,0,2,2,3,0.5,0.633333,0,0.000011
9611225,9611225,,2,1,0,1,0,0,0,0,0.000012
9709112,9709112,,146,1,1,2,1,1,1,0,0.000016
9709051,9709051,,146,2,0,2,0,0,0,0,0.000029
9709117,9709117,,7,0,1,1,2,0.538462,0.571429,0,0.000011
9709120,9709120,,19,0,9,9,7,0.228525,0.292334,0,0.000011
9709121,9709121,,19,0,11,11,7,0.23569,0.311088,0,0.000011
9709124,9709124,,2,0,14,14,18,0.182161,0.229223,0,0.000011
9709125,9709125,,6,1,1,2,1,1,1,4,0.000013
9709126,9709126,,4,1,8,9,12,0.155363,0.208593,0.5,0.000011
9709128,9709128,,25,0,1,1,7,0.23301,0.253301,0,0.000011
9709136,9709136,,62,0,2,2,2,0.75,0.833333,0,0.000011
9709140,9709140,,11,2,1,3,2,0.6,0.666667,25121.236956,0.000022
9709153,9709153,,11,0,2,2,2,0.75,0.833333,0,0.000011
9709156,9709156,,9,0,1,1,2,0.6,0.666667,0,0.000011
9709164,9709164,,4,0,4,4,5,0.360294,0.422109,0,0.000011
9709168,9709168,,62,0,3,3,4,0.372093,0.46875,0,0.000011
9709169,9709169,,25,0,14,14,18,0.188627,0.230347,0,0.000011
9709170,9709170,,16,0,1,1,3,0.4375,0.5,0,0.000011
9709172,9709172,,2,0,99,99,30,0.081368,0.128446,0,0.000011
9709176,9709176,,7,0,6,6,15,0.151411,0.167902,0,0.000011
9709179,9709179,,62,0,1,1,1,1,1,0,0.000011
9709183,9709183,,8,0,4,4,23,0.112628,0.127693,0,0.000011
9709185,9709185,,11,0,4,4,2,0.625,0.7,0,0.000011
9709190,9709190,,2,0,9,9,13,0.190616,0.215608,0,0.000011
9709191,9709191,,2,0,7,7,13,0.199379,0.2311,0,0.000011
9709197,9709197,,62,0,1,1,1,1,1,0,0.000011
9709204,9709204,,62,0,3,3,4,0.384615,0.525,0,0.000011
9706147,9706147,,62,1,0,1,0,0,0,0,0.000014
9709215,9709215,,4,0,17,17,13,0.165757,0.186903,0,0.000011
9709218,9709218,,37,0,2,2,6,0.262626,0.297308,0,0.000011
9709223,9709223,,11,0,1,1,2,0.6,0.666667,0,0.000011
9710003,9710003,,16,2,2,4,8,0.208955,0.229252,304.988095,0.000018
9710008,9710008,,2,0,4,4,13,0.189789,0.216843,0,0.000011
9612124,9612124,,2,2,0,2,0,0,0,0,0.000012
9710012,9710012,,11,0,1,1,1,1,1,0,0.000011
9710013,9710013,,37,1,19,20,27,0.091996,0.110914,0,0.000011
9406006,9406006,,37,1,0,1,0,0,0,0,0.000011
9611010,9611010,,37,1,0,1,0,0,0,0,0.000011
9710017,9710017,,62,0,1,1,10,0.149123,0.169664,0,0.000011
9710043,9710043,,16,0,4,4,9,0.188306,0.20831,0,0.000011
9710044,9710044,,16,0,7,7,14,0.165921,0.19768,0,0.000011
9710045,9710045,,62,0,4,4,7,0.219388,0.266639,0,0.000011
9710055,9710055,,11,0,2,2,4,0.473684,0.564815,0,0.000011
9505031,9505031,,11,3,0,3,0,0,0,0,0.000022
9710056,9710056,,19,0,1,1,5,0.268966,0.295726,0,0.000011
9710052,9710052,,2,1,0,1,0,0,0,0,0.000012
9710059,9710059,,2,0,14,14,31,0.074592,0.103916,0,0.000011
9710081,9710081,,3,0,1,1,1,1,1,0,0.000011
9710083,9710083,,147,0,1,1,1,1,1,0,0.000011
9703093,9703093,,147,1,0,1,0,0,0,0,0.00002
9710089,9710089,,54,1,1,2,1,1,1,2,0.000013
9510110,9510110,,54,1,0,1,0,0,0,0,0.000022
9608029,9608029,,11,1,0,1,0,0,0,0,0.000019
9710094,9710094,,62,3,4,7,11,0.145942,0.166968,0,0.000016
9710106,9710106,,62,0,4,4,13,0.130682,0.182944,0,0.000011
9710111,9710111,,7,0,2,2,3,0.555556,0.666667,0,0.000011
9710113,9710113,,19,0,2,2,6,0.316456,0.388667,0,0.000011
9710115,9710115,,7,0,1,1,3,0.380952,0.4375,0,0.000011
9710117,9710117,,148,0,1,1,1,1,1,0,0.000011
9704103,9704103,,148,1,0,1,0,0,0,0,0.00002
9710118,9710118,,62,0,10,10,15,0.143476,0.172209,0,0.000011
9710143,9710143,,111,0,3,3,1,1,1,0,0.000011
9710154,9710154,,3,0,9,9,30,0.07769,0.10398,0,0.000011
9710156,9710156,,62,0,2,2,6,0.35443,0.426786,0,0.000011
9710160,9710160,,37,0,29,29,27,0.094211,0.119863,0,0.000011
9710164,9710164,,11,1,1,2,1,1,1,0,0.000013
9709070,9709070,,11,2,0,2,0,0,0,0,0.000024
9710170,9710170,,8,0,4,4,4,0.425532,0.5125,0,0.000011
9710173,9710173,,9,0,3,3,6,0.323529,0.495455,0,0.000011
9710177,9710177,,37,1,17,18,31,0.075024,0.106503,1984.777115,0.000013
9710182,9710182,,37,0,1,1,21,0.140614,0.164764,0,0.000011
9710184,9710184,,8,0,3,3,5,0.330709,0.376587,0,0.000011
